Español,Frequency,English,Points,Attempts,Successes,Misses
estarían,They would be,5571,1796,0,0,0
mafia,mafia,5562,1798,0,0,0
poesía,poetry,5561,1799,0,0,0
preocupados,worried,5559,1799,0,0,0
intercambio,exchange,5558,1800,0,0,0
mel,Mel,5557,1800,0,0,0
constante,constant,5553,1801,0,0,0
selva,jungle,5551,1802,0,0,0
mostró,He showed,5547,1803,0,0,0
jenna,Jenna,5546,1804,0,0,0
juegas,you play,5543,1805,0,0,0
contrató,contract,5542,1805,0,0,0
sintiendo,feeling,5540,1806,0,0,0
gane,I win,5539,1806,0,0,0
aprende,Learn,5538,1806,0,0,0
presentimiento,feeling,5538,1806,0,0,0
fuentes,sources,5538,1806,0,0,0
protegerte,protect you,5537,1807,0,0,0
raíces,estate,5536,1807,0,0,0
meterte,get into,5535,1807,0,0,0
nicole,Nicole,5532,1808,0,0,0
perspectiva,perspective,5531,1808,0,0,0
escolar,school,5530,1809,0,0,0
digno,worthy,5529,1809,0,0,0
shock,shock,5528,1809,0,0,0
heather,Heather,5528,1809,0,0,0
bastardos,bastards,5528,1809,0,0,0
quinto,fifth,5524,1811,0,0,0
for,for,5523,1811,0,0,0
soportarlo,bear it,5522,1811,0,0,0
star,Star,5522,1811,0,0,0
your,your,5521,1812,0,0,0
campana,Campaign,5521,1812,0,0,0
juramento,oath,5520,1812,0,0,0
matarán,They will kill,5519,1812,0,0,0
mitchell,Mitchell,5518,1813,0,0,0
utiliza,use,5516,1813,0,0,0
ronnie,Ronnie,5516,1813,0,0,0
ilusión,delusion,5513,1814,0,0,0
vencer,beat,5512,1815,0,0,0
rezar,pray,5512,1815,0,0,0
hoyo,hole,5510,1815,0,0,0
tristeza,sadness,5510,1815,0,0,0
miró,I look,5509,1816,0,0,0
pases,passes,5508,1816,0,0,0
dolores,Dolores,5507,1816,0,0,0
sigas,Follow,5506,1817,0,0,0
doloroso,painful,5503,1818,0,0,0
love,sees it,5501,1818,0,0,0
debbie,Debbie,5496,1820,0,0,0
equivoqué,I was wrong,5496,1820,0,0,0
cuidando,taking care of,5496,1820,0,0,0
medicamentos,medicines,5494,1821,0,0,0
ocuparé,I will occupy,5493,1821,0,0,0
bandas,Bands,5493,1821,0,0,0
harper,Harper,5492,1821,0,0,0
protocolo,protocol,5492,1821,0,0,0
unirse,join,5490,1822,0,0,0
vosotras,you,5489,1822,0,0,0
sufriendo,suffering,5489,1822,0,0,0
tomaremos,We will take,5487,1823,0,0,0
otoño,autumn,5484,1824,0,0,0
estatal,state,5483,1824,0,0,0
candidato,candidate,5481,1825,0,0,0
vencido,defeated,5479,1826,0,0,0
autor,author,5479,1826,0,0,0
aérea,Aerial,5479,1826,0,0,0
usaba,I used,5479,1826,0,0,0
comprende,understands,5478,1826,0,0,0
polla,cock,5475,1827,0,0,0
huelga,strike,5474,1827,0,0,0
rabia,Rage,5473,1828,0,0,0
agujeros,holes,5472,1828,0,0,0
estuviese,I was,5471,1828,0,0,0
esperabas,You expected,5470,1829,0,0,0
jovencita,young girl,5468,1829,0,0,0
callado,reserved,5467,1830,0,0,0
encender,light,5464,1831,0,0,0
grosero,rude,5460,1832,0,0,0
mitch,MITCH,5460,1832,0,0,0
rancho,Ranch,5458,1833,0,0,0
conflicto,conflict,5455,1834,0,0,0
conspiración,conspiracy,5453,1834,0,0,0
comando,command,5452,1835,0,0,0
gota,drop,5452,1835,0,0,0
escenas,Scenes,5451,1835,0,0,0
pa,pa,5448,1836,0,0,0
colonia,cologne,5447,1836,0,0,0
medalla,medal,5446,1837,0,0,0
contactar,contact,5446,1837,0,0,0
jugamos,let's play,5445,1837,0,0,0
stone,Stone,5443,1838,0,0,0
cabra,goat,5442,1838,0,0,0
traerme,bring me,5442,1838,0,0,0
parientes,relatives,5441,1838,0,0,0
creído,Believed,5440,1839,0,0,0
adolescentes,teenagers,5439,1839,0,0,0
llenos,Full,5439,1839,0,0,0
ultima,Last,5438,1839,0,0,0
altas,High,5438,1839,0,0,0
cambiará,switch to,5432,1841,0,0,0
inteligentes,smart,5432,1841,0,0,0
dieta,diet,5431,1842,0,0,0
quedarás,You will stay,5431,1842,0,0,0
correctamente,correctly,5430,1842,0,0,0
vería,would see,5428,1843,0,0,0
suelto,loose,5423,1844,0,0,0
fans,fans,5422,1845,0,0,0
japonés,Japanese,5422,1845,0,0,0
ropas,clothes,5421,1845,0,0,0
recibimos,We received,5421,1845,0,0,0
elementos,items,5421,1845,0,0,0
verdaderos,TRUE,5411,1849,0,0,0
bonnie,Bonnie,5410,1849,0,0,0
piensen,Think,5410,1849,0,0,0
pondremos,we will put,5409,1849,0,0,0
contiene,contains,5409,1849,0,0,0
diciembre,December,5408,1850,0,0,0
motores,engines,5407,1850,0,0,0
graham,Graham,5406,1850,0,0,0
estarlo,be,5405,1851,0,0,0
preguntarme,Ask me,5404,1851,0,0,0
na,na,5403,1851,0,0,0
permanente,permanent,5402,1852,0,0,0
comercio,trade,5400,1852,0,0,0
llegara,reach,5400,1852,0,0,0
amada,loved,5398,1853,0,0,0
jodidamente,fucking,5397,1853,0,0,0
grasa,fat,5395,1854,0,0,0
infección,infection,5395,1854,0,0,0
comenzado,started,5387,1857,0,0,0
satisfecho,satisfied,5386,1857,0,0,0
presidenta,Chairwoman,5385,1858,0,0,0
llevarse,carry off,5382,1859,0,0,0
pesada,Heavy,5380,1859,0,0,0
megan,Megan,5376,1861,0,0,0
barney,Barney,5372,1862,0,0,0
envío,shipment,5372,1862,0,0,0
desfile,parade,5368,1863,0,0,0
suma,addition,5366,1864,0,0,0
meterse,get into,5366,1864,0,0,0
conclusión,conclusion,5363,1865,0,0,0
atrapada,trapped,5360,1866,0,0,0
mientes,you lie,5359,1867,0,0,0
homicidios,Homicides,5358,1867,0,0,0
cajón,drawer,5357,1867,0,0,0
tragos,drinks,5356,1868,0,0,0
salve,Hail,5356,1868,0,0,0
valores,values,5354,1868,0,0,0
pierre,Pierre,5353,1869,0,0,0
leslie,Leslie,5353,1869,0,0,0
ejecución,execution,5352,1869,0,0,0
misterioso,mysterious,5350,1870,0,0,0
sándwich,sandwich,5345,1871,0,0,0
lobos,Wolves,5343,1872,0,0,0
fortaleza,strength,5343,1872,0,0,0
furioso,furious,5342,1872,0,0,0
hamburguesa,hamburger,5342,1872,0,0,0
barbara,Barbara,5341,1873,0,0,0
salario,salary,5341,1873,0,0,0
débiles,weak,5340,1873,0,0,0
plena,full,5337,1874,0,0,0
pierda,lose,5337,1874,0,0,0
murphy,Murphy,5335,1875,0,0,0
cuero,leather,5335,1875,0,0,0
jodan,Jodan,5334,1875,0,0,0
oculta,hidden,5334,1875,0,0,0
salvaste,You saved,5331,1876,0,0,0
quema,Burning,5330,1877,0,0,0
cometió,He committed,5329,1877,0,0,0
temor,fear,5329,1877,0,0,0
nora,Nora,5327,1878,0,0,0
muchísimas,many,5324,1879,0,0,0
bo,bo,5323,1879,0,0,0
comedor,dining room,5321,1880,0,0,0
aclarar,clarify,5319,1881,0,0,0
controla,control,5316,1882,0,0,0
admito,I admit,5314,1882,0,0,0
ji,Ji,5314,1882,0,0,0
esconde,hide,5314,1882,0,0,0
valioso,valuable,5314,1882,0,0,0
aguja,needle,5313,1883,0,0,0
equivoco,mistaken,5312,1883,0,0,0
terminaste,You finished,5312,1883,0,0,0
brillantes,Bright,5310,1884,0,0,0
ingleses,English,5308,1884,0,0,0
observando,observing,5308,1884,0,0,0
objetivos,goals,5307,1885,0,0,0
casarnos,get married,5305,1886,0,0,0
emocionada,moved,5304,1886,0,0,0
desaparición,disappearance,5303,1886,0,0,0
sello,seal,5301,1887,0,0,0
quietos,still,5301,1887,0,0,0
escuelas,Schools,5293,1890,0,0,0
merecía,deserved,5292,1890,0,0,0
deshacerse,get rid of,5290,1891,0,0,0
tiburón,shark,5288,1892,0,0,0
mostrarle,Show him,5287,1892,0,0,0
nube,cloud,5286,1892,0,0,0
formación,training,5284,1893,0,0,0
compraste,You bought,5284,1893,0,0,0
decepcionado,upset,5284,1893,0,0,0
autopista,highway,5283,1893,0,0,0
evidente,evident,5282,1894,0,0,0
camiones,trucks,5282,1894,0,0,0
programas,programs,5282,1894,0,0,0
falsas,FALSE,5281,1894,0,0,0
daisy,Daisy,5281,1894,0,0,0
encuentres,Find,5279,1895,0,0,0
matas,Matas,5279,1895,0,0,0
quitado,taken away,5279,1895,0,0,0
actividades,activities,5279,1895,0,0,0
líderes,leaders,5278,1895,0,0,0
escuchad,Listen,5277,1896,0,0,0
global,global,5274,1897,0,0,0
esclavo,slave,5274,1897,0,0,0
ocasiones,occasions,5273,1897,0,0,0
dejarle,leave him,5272,1897,0,0,0
confirmar,confirm,5272,1897,0,0,0
pendiente,earring,5272,1897,0,0,0
toalla,towel,5268,1899,0,0,0
construido,built,5267,1899,0,0,0
creación,creation,5265,1900,0,0,0
raros,Rare,5264,1900,0,0,0
novios,a couple,5261,1901,0,0,0
escuches,You listen,5260,1902,0,0,0
temía,I feared,5260,1902,0,0,0
detiene,stops,5256,1903,0,0,0
be,Be,5252,1905,0,0,0
gusano,worm,5248,1906,0,0,0
atmósfera,atmosphere,5248,1906,0,0,0
gina,Gina,5247,1906,0,0,0
reunir,meet,5244,1907,0,0,0
espiritual,spiritual,5243,1908,0,0,0
pensión,pension,5242,1908,0,0,0
sirven,serving,5242,1908,0,0,0
saldremos,We will go out,5242,1908,0,0,0
marica,sissy,5240,1909,0,0,0
república,republic,5238,1910,0,0,0
siéntense,Sit,5237,1910,0,0,0
sabio,sage,5235,1911,0,0,0
increíbles,Incredible,5235,1911,0,0,0
embajada,embassy,5235,1911,0,0,0
quieta,still,5235,1911,0,0,0
escribo,I write,5234,1911,0,0,0
poema,poem,5232,1912,0,0,0
kang,Kang,5232,1912,0,0,0
terminará,will finish,5231,1912,0,0,0
tenis,tennis,5231,1912,0,0,0
civilización,civilization,5230,1913,0,0,0
patada,kick,5229,1913,0,0,0
cuerdas,strings,5228,1913,0,0,0
dibujos,drawings,5227,1914,0,0,0
perdieron,They lost,5227,1914,0,0,0
brenda,Brenda,5226,1914,0,0,0
tirando,pulling,5226,1914,0,0,0
miran,they watch,5225,1914,0,0,0
prometes,You promise,5225,1914,0,0,0
chase,Chase,5225,1914,0,0,0
pluma,feather,5224,1915,0,0,0
r,r,5224,1915,0,0,0
posibles,possible,5224,1915,0,0,0
fallo,failed,5223,1915,0,0,0
iris,iris,5222,1915,0,0,0
superman,Superman,5221,1916,0,0,0
entendemos,We understand,5217,1917,0,0,0
rodilla,knee,5217,1917,0,0,0
vestida,Dressed,5217,1917,0,0,0
echó,threw out,5216,1918,0,0,0
philip,Philip,5213,1919,0,0,0
tirador,shooter,5213,1919,0,0,0
aparato,apparatus,5213,1919,0,0,0
modales,manners,5212,1919,0,0,0
horror,horror,5211,1920,0,0,0
quisiste,You wanted,5210,1920,0,0,0
pavos,turkeys,5210,1920,0,0,0
permitiré,I will allow,5205,1922,0,0,0
estatua,statue,5203,1922,0,0,0
asegurarse,make sure,5202,1923,0,0,0
regresen,Return,5198,1924,0,0,0
mandado,sent,5198,1924,0,0,0
continua,keep going,5195,1925,0,0,0
siesta,snap,5194,1926,0,0,0
ausencia,absence,5194,1926,0,0,0
perdemos,we lose,5193,1926,0,0,0
collins,Collins,5193,1926,0,0,0
encontrarán,They will find,5192,1927,0,0,0
cuentos,stories,5191,1927,0,0,0
wade,Wade,5191,1927,0,0,0
maletín,briefcase,5189,1928,0,0,0
phoebe,Phoebe,5189,1928,0,0,0
jules,Jules,5189,1928,0,0,0
ellie,Ellie,5188,1928,0,0,0
perfume,fragrance,5185,1929,0,0,0
grabar,engrave,5182,1930,0,0,0
crece,it grows,5181,1931,0,0,0
jen,Jen,5179,1931,0,0,0
echarle,throw,5178,1932,0,0,0
entro,I enter,5178,1932,0,0,0
duelo,duel,5176,1932,0,0,0
israel,Israel,5174,1933,0,0,0
cometí,I committed,5172,1934,0,0,0
organizar,organize,5172,1934,0,0,0
pervertido,pervert,5169,1935,0,0,0
subió,went up,5169,1935,0,0,0
revistas,journals,5169,1935,0,0,0
dejarás,You will leave,5168,1935,0,0,0
lleves,Take,5167,1936,0,0,0
walt,Walt,5166,1936,0,0,0
carla,Carla,5162,1938,0,0,0
jill,Jill,5161,1938,0,0,0
enciende,Turn on,5160,1938,0,0,0
quitó,He removed,5159,1939,0,0,0
radar,Radar,5158,1939,0,0,0
seriamente,seriously,5157,1940,0,0,0
probabilidades,Probabilities,5157,1940,0,0,0
capullo,cocoon,5156,1940,0,0,0
deseando,wishing,5155,1940,0,0,0
dana,Dana,5150,1942,0,0,0
bang,Bang,5150,1942,0,0,0
habrás,You will have,5144,1945,0,0,0
ganaste,Won,5144,1945,0,0,0
locas,crazy,5144,1945,0,0,0
hall,hall,5137,1947,0,0,0
encantó,charm,5136,1948,0,0,0
telefónica,Telefónica,5133,1949,0,0,0
llegues,You arrive,5133,1949,0,0,0
micrófono,microphone,5132,1949,0,0,0
margen,margin,5130,1950,0,0,0
gesto,gesture,5130,1950,0,0,0
cintas,Tapes,5127,1951,0,0,0
sugiere,suggests,5127,1951,0,0,0
embarazo,pregnancy,5126,1951,0,0,0
stuart,Stuart,5123,1952,0,0,0
encaja,It fits,5121,1953,0,0,0
consuelo,comfort,5121,1953,0,0,0
llamarla,call it,5119,1954,0,0,0
sabiduría,wisdom,5118,1954,0,0,0
sincera,Sincere,5118,1954,0,0,0
bolsillos,Pockets,5115,1956,0,0,0
paula,Paula,5115,1956,0,0,0
comencé,I started,5114,1956,0,0,0
noel,Noel,5114,1956,0,0,0
muestran,show,5113,1956,0,0,0
lea,Read,5112,1957,0,0,0
mágica,Magic,5109,1958,0,0,0
terriblemente,terribly,5107,1959,0,0,0
recuerdan,Remember,5105,1959,0,0,0
solíamos,we used to,5104,1960,0,0,0
susto,scare,5104,1960,0,0,0
ocurrirá,It will happen,5101,1961,0,0,0
hadas,Fairies,5101,1961,0,0,0
sos,SOS,5099,1962,0,0,0
preocuparme,worry,5098,1962,0,0,0
hare,I will do,5098,1962,0,0,0
vidrio,glass,5095,1963,0,0,0
término,term,5094,1964,0,0,0
volverán,They will return,5093,1964,0,0,0
desorden,disorder,5092,1964,0,0,0
alimentar,feed,5092,1964,0,0,0
boleto,ticket,5091,1965,0,0,0
lavado,washed,5090,1965,0,0,0
confusión,confusion,5086,1967,0,0,0
angeles,Angels,5083,1968,0,0,0
ave,bird,5080,1969,0,0,0
cambié,I changed,5080,1969,0,0,0
temer,fear,5079,1969,0,0,0
pense,I thought,5079,1969,0,0,0
danos,damage,5079,1969,0,0,0
facultad,faculty,5077,1970,0,0,0
mochila,backpack,5077,1970,0,0,0
satélite,satelite,5076,1971,0,0,0
independiente,independent,5076,1971,0,0,0
intentan,They try,5073,1972,0,0,0
enero,January,5073,1972,0,0,0
busqué,I searched,5072,1972,0,0,0
diosa,goddess,5072,1972,0,0,0
estuvieran,They were,5071,1972,0,0,0
barón,baron,5070,1973,0,0,0
clay,Clay,5070,1973,0,0,0
artes,Arts,5069,1973,0,0,0
nocturno,night,5068,1974,0,0,0
timbre,doorbell,5066,1974,0,0,0
escapa,escapes,5065,1975,0,0,0
establecer,establish,5065,1975,0,0,0
what,que,5061,1976,0,0,0
duermo,I sleep,5061,1976,0,0,0
araña,spider,5061,1976,0,0,0
detenga,stop,5060,1977,0,0,0
intentes,Try,5059,1977,0,0,0
correos,mail,5054,1979,0,0,0
profesores,teachers,5053,1980,0,0,0
enseñarle,teach him,5052,1980,0,0,0
guerreros,Warriors,5052,1980,0,0,0
ancianos,seniors,5049,1981,0,0,0
preocupo,worry,5045,1983,0,0,0
bebes,you drink,5045,1983,0,0,0
imaginaba,I imagined,5042,1984,0,0,0
mundos,worlds,5041,1984,0,0,0
martillo,hammer,5041,1984,0,0,0
eterna,Eternal,5041,1984,0,0,0
sufrió,suffered,5039,1985,0,0,0
comentario,comment,5038,1985,0,0,0
inicio,start,5038,1985,0,0,0
buscarme,Look for me,5037,1986,0,0,0
impresionado,impressed,5035,1987,0,0,0
estelar,stellar,5034,1987,0,0,0
pagas,you pay,5034,1987,0,0,0
álbum,album,5032,1988,0,0,0
rojos,Red,5031,1988,0,0,0
jueces,Judges,5031,1988,0,0,0
allen,Allen,5030,1989,0,0,0
sufre,suffers,5029,1989,0,0,0
internos,internal,5029,1989,0,0,0
casé,I married,5028,1989,0,0,0
teresa,Teresa,5028,1989,0,0,0
pudieran,They could,5024,1991,0,0,0
ola,wave,5023,1991,0,0,0
equivoca,wrong,5022,1992,0,0,0
desaparecida,missing,5020,1993,0,0,0
retrato,portrait,5019,1993,0,0,0
justa,fair,5018,1993,0,0,0
repugnante,disgusting,5018,1993,0,0,0
mentirosa,liar,5016,1994,0,0,0
uu,UU,5015,1995,0,0,0
mirado,looked,5015,1995,0,0,0
confesar,confess,5013,1995,0,0,0
vacas,cows,5013,1995,0,0,0
deberá,must,5013,1995,0,0,0
rojas,Red,5012,1996,0,0,0
repetir,repeat,5012,1996,0,0,0
respiro,respite,5012,1996,0,0,0
cuya,whose,5011,1996,0,0,0
ganancias,Profits,5011,1996,0,0,0
disfrutando,Enjoying,5006,1998,0,0,0
comedia,comedy,5006,1998,0,0,0
boy,Boy,5003,1999,0,0,0
chip,chip,5002,2000,0,0,0
amables,friendly,5002,2000,0,0,0
inversión,investment,5001,2000,0,0,0
gemelos,twins,4997,2002,0,0,0
minas,Mines,4996,2002,0,0,0
falsos,FALSE,4996,2002,0,0,0
times,Times,4996,2002,0,0,0
pat,Pat,4995,2003,0,0,0
matarnos,kill us,4994,2003,0,0,0
cogí,I took,4994,2003,0,0,0
australia,Australia,4994,2003,0,0,0
seda,silk,4992,2004,0,0,0
malentendido,misunderstood,4989,2005,0,0,0
distintas,different,4986,2006,0,0,0
diamante,Diamond,4986,2006,0,0,0
april,April,4985,2007,0,0,0
cojo,lame,4985,2007,0,0,0
avergonzado,ashamed,4984,2007,0,0,0
siguientes,following,4984,2007,0,0,0
agarrar,grab,4983,2007,0,0,0
comunicaciones,Communications,4982,2008,0,0,0
dirán,They will say,4981,2008,0,0,0
cobrar,charge,4980,2009,0,0,0
dificultades,difficulties,4979,2009,0,0,0
lápiz,pencil,4979,2009,0,0,0
pague,Pay,4977,2010,0,0,0
deberia,ought,4976,2010,0,0,0
caiga,fall,4975,2011,0,0,0
tara,tare,4973,2011,0,0,0
christopher,Christopher,4973,2011,0,0,0
avenida,avenue,4971,2012,0,0,0
comenzamos,We start,4970,2013,0,0,0
seca,Dry,4968,2013,0,0,0
contentos,happy,4967,2014,0,0,0
vivió,lived,4965,2015,0,0,0
hágalo,Do it,4964,2015,0,0,0
que-,that-,4961,2016,0,0,0
bruno,Bruno,4961,2016,0,0,0
llévate,Take yourself,4960,2017,0,0,0
oculto,hidden,4960,2017,0,0,0
metes,put,4958,2017,0,0,0
soo,SOO,4957,2018,0,0,0
principales,main,4956,2018,0,0,0
mario,Mario,4955,2019,0,0,0
vic,Vic,4954,2019,0,0,0
euros,euros,4954,2019,0,0,0
salva,Save,4951,2020,0,0,0
mantengan,Keep,4950,2021,0,0,0
entras,You enter,4950,2021,0,0,0
manhattan,Manhattan,4948,2022,0,0,0
promesas,promises,4944,2023,0,0,0
explosivos,Explosives,4944,2023,0,0,0
kennedy,Kennedy,4942,2024,0,0,0
ataúd,coffin,4940,2025,0,0,0
cancelar,Cancel,4937,2026,0,0,0
island,Island,4937,2026,0,0,0
excusas,Excuses,4936,2026,0,0,0
emergencias,emergencies,4935,2027,0,0,0
orgullosos,proud,4933,2028,0,0,0
creerme,believe me,4932,2028,0,0,0
brooklyn,Brooklyn,4931,2028,0,0,0
seguida,followed,4931,2028,0,0,0
busque,I searched,4929,2029,0,0,0
encendido,switched on,4929,2029,0,0,0
coro,chorus,4929,2029,0,0,0
urgencias,Emergency,4929,2029,0,0,0
tales,such,4926,2031,0,0,0
observa,Look,4926,2031,0,0,0
manual,manual,4924,2031,0,0,0
privacidad,privacy,4923,2032,0,0,0
ll,ll,4922,2032,0,0,0
pasaré,I will pass,4921,2033,0,0,0
recuperación,recovery,4918,2034,0,0,0
cuartos,rooms,4918,2034,0,0,0
semejante,similar,4917,2034,0,0,0
sobra,surplus,4916,2035,0,0,0
oler,smell,4916,2035,0,0,0
presentado,presented,4915,2035,0,0,0
basado,based,4913,2036,0,0,0
paro,unemployment,4912,2036,0,0,0
dinos,tell us,4912,2036,0,0,0
tenerla,have it,4912,2036,0,0,0
lawrence,Lawrence,4912,2036,0,0,0
andrea,Andrea,4910,2037,0,0,0
modelos,Models,4908,2038,0,0,0
pida,Ask,4906,2039,0,0,0
saluda,greets,4906,2039,0,0,0
dejadme,Leave me,4904,2040,0,0,0
comí,I ate,4903,2040,0,0,0
nido,nest,4900,2041,0,0,0
curtis,Curtis,4898,2042,0,0,0
plataforma,platform,4897,2043,0,0,0
benny,Benny,4893,2044,0,0,0
booth,Booth,4889,2046,0,0,0
pam,PAM,4889,2046,0,0,0
afortunadamente,fortunately,4888,2046,0,0,0
entran,They enter,4887,2047,0,0,0
pagué,I paid,4887,2047,0,0,0
objeción,objection,4885,2048,0,0,0
reconoces,You recognize,4885,2048,0,0,0
clan,clan,4884,2048,0,0,0
chance,chance,4884,2048,0,0,0
tokio,Tokyo,4881,2049,0,0,0
preguntaste,Asked,4879,2050,0,0,0
vital,vital,4879,2050,0,0,0
vanessa,Vanessa,4879,2050,0,0,0
vinieras,You came,4878,2051,0,0,0
pañuelo,handkerchief,4877,2051,0,0,0
preso,prisoner,4877,2051,0,0,0
durar,span,4876,2051,0,0,0
llevarnos,take us,4876,2051,0,0,0
esperé,wait,4875,2052,0,0,0
trampas,traps,4875,2052,0,0,0
quedaron,They were,4875,2052,0,0,0
ned,NED,4874,2052,0,0,0
saludar,greet,4874,2052,0,0,0
prométeme,promise me,4872,2053,0,0,0
caen,They fall,4871,2053,0,0,0
franklin,Franklin,4868,2055,0,0,0
halloween,Halloween,4868,2055,0,0,0
donald,Donald,4868,2055,0,0,0
aguarda,Wait,4867,2055,0,0,0
causó,caused,4867,2055,0,0,0
darás,You will give,4867,2055,0,0,0
niebla,fog,4865,2056,0,0,0
psicópata,psychopath,4865,2056,0,0,0
rodeado,surrounded,4863,2057,0,0,0
invitar,invite,4861,2058,0,0,0
cal,lime,4861,2058,0,0,0
escucharlo,hear it,4859,2059,0,0,0
culpo,I blame,4856,2060,0,0,0
vamonos,let's go,4856,2060,0,0,0
colgado,strung up,4856,2060,0,0,0
goma,eraser,4855,2060,0,0,0
talla,size,4854,2061,0,0,0
oración,prayer,4852,2062,0,0,0
turner,Turner,4851,2062,0,0,0
acércate,approach,4851,2062,0,0,0
tomemos,Let's take,4850,2062,0,0,0
maestros,Teachers,4850,2062,0,0,0
cómplice,accomplice,4849,2063,0,0,0
cercana,nearby,4847,2064,0,0,0
preguntan,They ask,4843,2065,0,0,0
preocupas,You worry,4842,2066,0,0,0
saldré,I will go out,4842,2066,0,0,0
licor,liqueur,4841,2066,0,0,0
llevara,carry,4841,2066,0,0,0
teme,Fear,4841,2066,0,0,0
ídolo,idol,4840,2067,0,0,0
sindicato,labor union,4840,2067,0,0,0
fallado,failed,4837,2068,0,0,0
crane,Crane,4837,2068,0,0,0
usé,I used,4836,2068,0,0,0
simpson,Simpson,4835,2069,0,0,0
globo,balloon,4834,2069,0,0,0
blancas,White,4834,2069,0,0,0
audición,hearing,4833,2070,0,0,0
vigilar,look out,4831,2070,0,0,0
almohada,pillow,4830,2071,0,0,0
oido,ear,4825,2073,0,0,0
rehabilitación,rehabilitation,4825,2073,0,0,0
increible,incredible,4825,2073,0,0,0
galaxia,galaxy,4823,2074,0,0,0
long,Long,4822,2074,0,0,0
curar,cure,4820,2075,0,0,0
elefante,elephant,4818,2076,0,0,0
robé,I steal,4818,2076,0,0,0
guardián,guardian,4818,2076,0,0,0
investigaciones,research,4817,2076,0,0,0
fuéramos,let's go,4816,2077,0,0,0
tejido,tissue,4815,2077,0,0,0
muñecas,dolls,4813,2078,0,0,0
llamaría,would call,4813,2078,0,0,0
anderson,Anderson,4812,2079,0,0,0
atacado,attacked,4812,2079,0,0,0
vagina,vagina,4809,2080,0,0,0
samantha,Samantha,4808,2080,0,0,0
levantado,gotten up,4805,2082,0,0,0
tabla,board,4804,2082,0,0,0
monos,monkeys,4803,2083,0,0,0
escudo,shield,4802,2083,0,0,0
extranjeros,foreign,4802,2083,0,0,0
denise,Denise,4800,2084,0,0,0
bañera,bathtub,4795,2086,0,0,0
pop,Pop,4795,2086,0,0,0
ayudarlos,Help them,4794,2086,0,0,0
moderna,Modern,4793,2087,0,0,0
blue,Blue,4793,2087,0,0,0
interrogatorio,interrogation,4792,2087,0,0,0
rapido,fast,4788,2089,0,0,0
merecen,They deserve,4787,2089,0,0,0
bonitos,Nice,4787,2089,0,0,0
angel,angel,4786,2090,0,0,0
g,g,4786,2090,0,0,0
woo,Woo,4782,2092,0,0,0
brasil,Brazil,4782,2092,0,0,0
freddie,Freddie,4780,2093,0,0,0
asistencia,attendance,4779,2093,0,0,0
pagará,pay to,4779,2093,0,0,0
novato,rookie,4779,2093,0,0,0
avisar,warn,4778,2093,0,0,0
hemorragia,hemorrhage,4778,2093,0,0,0
conviene,It is convenient,4777,2094,0,0,0
ajá,AHA,4776,2094,0,0,0
perrito,puppy,4775,2095,0,0,0
créame,Believe me,4774,2095,0,0,0
olas,waves,4774,2095,0,0,0
sabré,I will know,4773,2096,0,0,0
caí,I fell,4770,2097,0,0,0
manejarlo,handle it,4765,2099,0,0,0
fenómeno,freak,4763,2100,0,0,0
quejas,Complaints,4763,2100,0,0,0
coca,Coke,4762,2100,0,0,0
persiguiendo,chasing,4762,2100,0,0,0
lotería,lottery,4760,2101,0,0,0
acerques,Aceros,4759,2102,0,0,0
certificado,certificate,4758,2102,0,0,0
bigote,moustache,4757,2103,0,0,0
aca,here,4756,2103,0,0,0
bondad,goodness,4756,2103,0,0,0
aterrizar,to land,4756,2103,0,0,0
misiles,missiles,4754,2104,0,0,0
planos,blueprints,4753,2104,0,0,0
despierte,Wake up,4752,2105,0,0,0
despedirme,say goodbye,4751,2105,0,0,0
connie,Connie,4751,2105,0,0,0
avance,Advance,4750,2106,0,0,0
sacarme,get me out,4747,2107,0,0,0
prepárense,Prepare,4747,2107,0,0,0
tumor,tumor,4745,2108,0,0,0
camarera,waitress,4745,2108,0,0,0
herencia,inheritance,4742,2109,0,0,0
vaquero,cowboy,4741,2110,0,0,0
trenes,trains,4741,2110,0,0,0
largos,long,4739,2111,0,0,0
patria,homeland,4738,2111,0,0,0
ponía,put,4738,2111,0,0,0
enviando,sending,4738,2111,0,0,0
apagado,off,4737,2112,0,0,0
rastrear,track,4735,2112,0,0,0
acababa,It ended,4734,2113,0,0,0
campeonato,championship,4734,2113,0,0,0
técnico,technical,4733,2113,0,0,0
injusto,unfair,4731,2114,0,0,0
activo,asset,4730,2115,0,0,0
pesadillas,nightmares,4730,2115,0,0,0
galería,Gallery,4728,2116,0,0,0
drew,Drew,4726,2116,0,0,0
sacando,taking out,4724,2117,0,0,0
vió,saw,4723,2118,0,0,0
tanques,Tanks,4722,2118,0,0,0
enseña,Teach,4721,2119,0,0,0
editor,editor,4721,2119,0,0,0
liberación,release,4720,2119,0,0,0
interesantes,Interesting,4719,2120,0,0,0
comenzaron,They started,4719,2120,0,0,0
quinta,Fifth,4717,2120,0,0,0
levante,I raised,4716,2121,0,0,0
pesa,weight,4713,2122,0,0,0
responda,Answer,4713,2122,0,0,0
lance,throw,4711,2123,0,0,0
pondría,I would put,4711,2123,0,0,0
resistir,resist,4709,2124,0,0,0
hueles,you smell,4709,2124,0,0,0
bajen,Go down,4709,2124,0,0,0
hermosos,Beautiful,4708,2125,0,0,0
